price,date,name,brand,userBrandPreference
0.3002257336343115,0.0,0.3777777777777777,0.0,0.0
0.0857787810383747,0.0,0.4,0.2444444444444444,0.0
0.8532731376975169,0.0,0.2888888888888888,0.2666666666666666,0.0
0.1422121896162528,0.0,0.2888888888888888,0.1777777777777777,0.0
0.6884875846501128,0.0,0.4666666666666667,0.2222222222222222,0.0
0.9209932279909706,0.0,0.2444444444444444,0.8,1.0
0.4695259593679458,0.0,0.6666666666666666,0.0,0.0
0.3589164785553047,0.0,0.4444444444444444,0.4444444444444444,0.0
0.2821670428893905,0.0,0.0,0.4222222222222222,1.0
0.4401805869074492,0.8888888888888888,0.2222222222222222,0.5777777777777777,1.0
0.5598194130925508,0.0,0.2,0.7111111111111111,0.0
0.4875846501128668,0.8888888888888888,0.3333333333333333,0.3777777777777777,1.0
0.0112866817155756,0.0,0.3333333333333333,0.2222222222222222,0.0
0.1941309255079006,0.0,0.6666666666666666,0.2222222222222222,0.0
0.8261851015801355,0.0,0.7111111111111111,0.5111111111111111,0.0
0.7494356659142212,0.0,0.0,0.2444444444444444,0.0
0.9187358916478556,0.0,0.3555555555555555,0.2444444444444444,0.0
0.3340857787810384,0.0,0.4,0.6444444444444445,0.0
0.979683972911964,0.0,0.4222222222222222,0.4222222222222222,0.0
0.510158013544018,0.0,0.7111111111111111,0.6444444444444445,0.0
0.5033860045146726,0.0,0.5333333333333333,0.3777777777777777,1.0
0.4130925507900677,0.0,0.5333333333333333,0.4222222222222222,1.0
0.2302483069977426,0.0,0.5111111111111111,0.5777777777777777,1.0
0.4966139954853273,0.0,0.4222222222222222,0.2444444444444444,0.0
0.110609480812641,0.0,0.4,0.6444444444444445,0.0
0.8036117381489842,0.0,0.2222222222222222,0.2,0.0
0.5033860045146726,0.0,0.7111111111111111,0.0,0.0
0.5756207674943566,0.8888888888888888,0.8444444444444444,0.4222222222222222,1.0
0.8532731376975169,0.0,0.3777777777777777,0.6444444444444445,0.0
0.4424379232505643,0.0,0.5111111111111111,0.2444444444444444,0.0
0.9345372460496614,0.2,0.1777777777777777,0.5777777777777777,1.0
0.3498871331828442,0.0,0.2222222222222222,0.4444444444444444,0.0
0.6455981941309256,0.0,0.6222222222222222,0.8,1.0
0.0316027088036117,0.0,0.6888888888888889,0.3777777777777777,0.0
0.945823927765237,0.0,0.2222222222222222,0.2222222222222222,0.0
0.3363431151241535,0.0,0.8,0.2444444444444444,0.0
0.1128668171557562,0.0,0.5777777777777777,0.2444444444444444,0.0
0.1512415349887133,0.0,0.6,0.2,0.0
0.1851015801354401,0.0,0.2444444444444444,0.6888888888888889,1.0
0.8329571106094809,0.0,0.3333333333333333,0.6888888888888889,1.0
0.9390519187358916,0.0,0.4888888888888889,0.6888888888888889,1.0
0.6636568848758465,0.0,0.3555555555555555,0.2444444444444444,0.0
0.0970654627539503,0.0,0.3555555555555555,0.2222222222222222,0.0
0.582392776523702,0.0,0.5333333333333333,0.4222222222222222,0.0
0.4717832957110609,0.0,0.2222222222222222,0.0,0.0
0.5372460496613995,0.0,0.2,0.5333333333333333,0.0
0.510158013544018,0.0,0.3333333333333333,0.5333333333333333,0.0
0.2099322799097065,0.0,0.2222222222222222,0.4222222222222222,0.0
0.3860045146726862,0.0,0.4,0.6444444444444445,0.0
0.8577878103837472,0.0,0.4888888888888889,0.4,0.0
0.2054176072234763,0.0,0.4666666666666667,0.4222222222222222,0.0
0.0,0.8888888888888888,0.4222222222222222,0.8,1.0
0.8532731376975169,0.0,0.2444444444444444,0.4222222222222222,1.0
0.455981941309255,0.0,0.2444444444444444,0.7333333333333333,0.0
0.9029345372460496,0.0,0.3111111111111111,0.3555555555555555,0.0
0.4063205417607223,0.0,0.3777777777777777,0.3555555555555555,0.0
0.1015801354401805,0.2,0.3555555555555555,0.4,1.0
0.8577878103837472,0.0,0.9555555555555556,0.4,1.0
0.2776523702031602,0.0,0.4666666666666667,0.6444444444444445,0.0
0.8081264108352144,0.0,0.5333333333333333,0.4,1.0
0.8487584650112867,0.0,0.4888888888888889,0.5777777777777777,1.0
0.6862302483069977,0.0,0.6888888888888889,0.3111111111111111,0.0
0.2979683972911964,0.0,0.4888888888888889,0.0,0.0
0.1264108352144469,0.0,0.4222222222222222,0.3111111111111111,0.0
0.2844243792325056,0.0,0.3777777777777777,0.2444444444444444,0.0
0.5395033860045146,0.0,0.2222222222222222,0.2222222222222222,1.0
0.3589164785553047,0.0,0.7333333333333333,0.0,0.0
0.801354401805869,0.0,0.5333333333333333,0.4222222222222222,1.0
0.91196388261851,1.0,0.4666666666666667,0.4,1.0
0.909706546275395,0.0,0.5333333333333333,0.6888888888888889,1.0
0.7246049661399548,0.0,0.2444444444444444,0.2222222222222222,1.0
0.4988713318284424,0.0,0.7111111111111111,0.2444444444444444,0.0
0.8893905191873589,0.0,0.4888888888888889,0.4444444444444444,0.0
0.5507900677200903,0.0,0.7333333333333333,0.0,0.0
0.600451467268623,0.0,0.3777777777777777,0.6888888888888889,1.0
0.6117381489841986,0.0,0.6444444444444445,0.2222222222222222,0.0
0.9187358916478556,0.0,0.2666666666666666,0.4444444444444444,0.0
0.9503386004514672,0.0,0.4222222222222222,0.4444444444444444,0.0
0.9322799097065464,0.0,0.4666666666666667,0.4222222222222222,0.0
0.9322799097065464,0.0,0.4666666666666667,0.2,0.0
0.2325056433408578,0.0,0.1777777777777777,0.4222222222222222,0.0
0.3814898419864559,0.0,0.2222222222222222,0.2444444444444444,0.0
0.7313769751693002,0.0,0.2222222222222222,0.3777777777777777,1.0
0.8058690744920993,0.0,0.2666666666666666,0.3777777777777777,1.0
0.309255079006772,0.0,0.3777777777777777,0.4,1.0
0.7697516930022573,0.0,0.5777777777777777,0.3777777777777777,0.0
0.3160270880361174,0.0,0.4666666666666667,0.4,0.0
0.6749435665914221,0.0,0.4666666666666667,0.0,0.0
0.2121896162528216,0.0,0.3777777777777777,0.0,0.0
0.1128668171557562,0.0,0.7333333333333333,0.2444444444444444,0.0
0.3002257336343115,1.0,0.4888888888888889,0.4222222222222222,1.0
0.6501128668171557,0.0,0.5111111111111111,0.4,1.0
0.984198645598194,0.0,0.3111111111111111,0.7111111111111111,0.0
0.9548532731376976,0.0,0.6444444444444445,0.4444444444444444,0.0
0.6207674943566591,0.0,0.6444444444444445,0.4222222222222222,0.0
0.0609480812641083,0.0,0.3777777777777777,0.4222222222222222,0.0
0.9187358916478556,0.0,0.9555555555555556,0.1555555555555555,0.0
